pos	surrogate	n_donors	median_depth	fixed_difference	epsilon
8673	0.00035427479876526245	30	8069.5	False	0.0004038456527969
8674	0.0003680235834994498	30	8131.0	False	0.0004166183475284
8675	0.0005219297672127861	30	8045.5	False	0.0005419584209499
8676	0.0004688953912039373	30	8128.5	False	0.0004879113542108
8677	0.0002661950176213014	30	8194.0	False	0.0002511675031821
8678	0.0003275649193793671	30	8079.0	False	0.0003648475795582
8679	0.00038092623219933107	30	7998.5	False	0.0004970093005566
8680	0.0003486808813264258	30	8023.0	False	0.0003390572491727
8681	0.00038868113794919773	30	7790.0	False	0.0004014328063241
8682	0.000353949630981986	30	7843.5	False	0.0003339118209178
8683	0.00032084216205254467	30	7704.0	False	0.000311776233743
8684	0.00044008336364176706	30	7868.0	False	0.0004982299724662
8685	0.0003563917334815168	30	7915.5	False	0.0003823925607265
8686	0.0010611378509816478	30	7804.5	False	0.0011839892956804
8687	0.0005322257580210026	30	7961.5	False	0.0005651252982006
8688	0.0008651435681195098	30	7976.0	False	0.0010110744925266
8689	0.00037431106215982763	30	7919.0	False	0.0004277344762628
8690	0.0011187161514579185	30	7899.5	False	0.0012858367463567
8691	0.0003700049559124583	30	7806.5	False	0.0004915514592933
8692	0.0012539681882568535	30	7811.0	False	0.0015219635078634
8693	0.0002791943550749404	30	7864.5	False	0.0003476447071093
8694	0.0003392601837581399	30	7905.5	False	0.0003850580182924
8695	0.00021921235609105924	30	7820.0	False	0.0002612853497304
8696	0.0005063341600366649	30	7602.5	False	0.0004936653756569
8697	0.0006042477241336002	30	7518.5	False	0.0007916749651463
8698	0.0003319619793354147	30	7513.0	False	0.0004015148058584
8699	0.00040691747286492497	30	7509.5	False	0.0004557532005268
8700	0.0003612446005241505	30	7462.5	False	0.0003570055473169
8702	0.00034936648940431524	30	7398.0	False	0.0004646711876259
8703	0.00040987354766459797	30	7389.0	False	0.0004695981252906
8704	0.0003931935153355261	30	7366.0	False	0.0003467390349559
8705	0.0005676174258549738	30	7301.5	False	0.000565587065351
8706	0.0004079527298503998	30	7285.0	False	0.0005090009105979
8707	0.0008761636698532974	30	7429.0	False	0.0009537064500673
8708	0.0005106049113277847	30	7483.5	False	0.0005129112935804
8709	0.0005076111111338711	30	7683.0	False	0.0006011820299618
8710	0.0002478814080105881	30	7660.0	False	0.0003013356258475
8711	0.0005086130189368781	30	7668.0	False	0.0004696770305777
8712	0.0002956961154977486	30	7703.0	False	0.0004099426521085
8713	0.00039522476969187795	30	7519.5	False	0.0004861142368456
8714	0.0003528392187244217	30	7676.0	False	0.0004066873546755
8715	0.0005864262945480809	30	7570.0	False	0.000609479406714
8716	0.0003891758796434548	30	7785.0	False	0.0004129231919397
8717	0.0003010885672322309	30	7822.5	False	0.0003197386784422
8718	0.0002664734095932556	30	7803.0	False	0.000277104260478
8719	0.00032179415837355865	30	7758.0	False	0.0003257258257149
8720	0.0004366170982661702	30	7559.5	False	0.0005545647332321
8721	0.00046278460071660986	30	7484.0	False	0.0004792833146696
8722	0.0004240634768278749	30	7616.0	False	0.0005206701642758
8723	0.000508016608421185	30	7427.5	False	0.0005327121368076
8724	0.000375126657999261	30	7317.5	False	0.0003442182802854
8725	0.00027723904346611675	30	7166.5	False	0.0003512238982106
8726	0.0003232907630158293	30	7175.5	False	0.0003514279689806
8727	0.00029497586460614314	30	7155.5	False	0.0003834893792148
8728	0.0006950753677623495	30	7204.5	False	0.0006812402305018
8729	0.000627666833085893	30	7209.0	False	0.0006937072834609
8730	0.0003592476331825766	30	7049.5	False	0.0004095782806488
8731	0.0005174173248434727	30	7022.0	False	0.0005845879613213
8732	0.00023115446080831408	30	7045.5	False	0.0002851561943054
8733	0.0002829139634027379	30	6973.0	False	0.0003354723690579
8734	0.0002485231883959692	30	7016.0	False	0.0003188396141564
8735	0.0002937592282950887	30	7022.0	False	0.0003857675583771
8736	0.00045359833759771556	30	7014.0	False	0.0005440514653596
8737	0.00017268696505423994	30	6864.0	False	0.0002290481829656
8738	0.0002799926975115725	30	6754.5	False	0.0003246785190724
8739	0.00036055336174611353	30	6618.5	False	0.0003555243984877
8740	0.00022724693016534775	30	6772.5	False	0.000300452649155
8741	0.00044227395833693257	30	6724.0	False	0.0004906382261693
8742	0.00024764735017335313	30	6754.5	False	0.0002662209930043
8743	0.00022684153026159148	30	6760.0	False	0.0003848412036648
8744	0.0003003707979045635	30	6543.5	False	0.0003421893992788
8745	0.0003891679586781514	30	6560.5	False	0.0015581098339719
8746	0.000623161170056041	30	6535.0	False	0.0006302004344796
8747	0.00016926663879350328	30	6646.0	False	0.0002217306073906
8748	0.000358726411559321	30	6669.5	False	0.0003727415138342
8749	0.00040046213643123434	30	6555.0	False	0.0004519100904333
8750	0.00030703777533140793	30	6537.5	False	0.000396911308364
8751	0.0003094494270061949	30	6508.0	False	0.0003727923701828
8752	0.0002898468267284932	30	6442.0	False	0.0002616896779123
8753	0.0003095018208496941	30	6439.0	False	0.0003154955646581
8754	0.0004473818474619647	30	6463.0	False	0.0004769017110814
8755	0.00028530379469894905	30	6541.5	False	0.0003570652342658
8756	0.00022161009467737086	30	6615.0	False	0.0002558081234427
8757	0.00035424970520457155	30	6683.5	False	0.0004159079727529
8758	0.00039144349931875583	30	6717.5	False	0.000453953938807
8759	0.0008635189300799397	30	6669.0	False	0.0008746459463719
8760	0.0003000122596297142	30	6624.5	False	0.0003431972667154
8761	0.0009394495704037394	30	6536.0	False	0.0010570386337257
8762	0.0003911775338076961	30	6517.5	False	0.0003892443987731
8763	0.000691893316827801	30	6458.0	False	0.0008114248620577
8764	0.0008077782657387731	30	6464.0	False	0.0008674930496038
8765	0.00039792222268549867	30	6577.0	False	0.0004924162764096
8766	0.0002734871250561679	30	6643.0	False	0.0003652801241952
8767	0.0005313974160143238	30	6524.5	False	0.0005688929343497
8768	0.0003854558833638042	30	6465.0	False	0.0004789571229253
8769	0.0004545368471971892	30	6368.0	False	0.0004589963280293
8770	0.00032510925471693577	30	6242.5	False	0.000398593074176
8771	0.00039283269223257256	30	6342.5	False	0.0003917022639332
8772	0.00031055097437749117	30	6231.5	False	0.0003941791085072
8773	0.0002984009623816645	30	6308.5	False	0.0003521784370747
8774	0.0006858060133207039	30	5910.0	False	0.0007416112359806
8775	0.00030989286903675833	30	6412.5	False	0.000346218610824
8776	0.00016345102145202842	30	6323.5	False	0.0002665884673829
8777	0.0010431683970952921	30	5785.0	False	0.0009672412195347
8778	0.0003420394408334017	30	6339.0	False	0.0003782893860523
8779	0.0003502273247636804	30	6364.0	False	0.0003933701187552
8780	0.0023373619769693514	30	6060.0	False	0.0022716065799023
8781	0.0006083138357793901	30	6473.5	False	0.0006069548655804
8782	0.0005511443002544239	30	6443.5	False	0.0007004313182328
8783	0.00043706327102125336	30	6286.5	False	0.0005456922727813
8784	0.0006165384445236966	30	5873.0	False	0.0006440446000885
8785	0.00028541678736239743	30	6241.5	False	0.0002883365159156
8786	0.0007224836545421283	30	6049.5	False	0.0006941023689042
8787	0.00042362655152515115	30	6240.5	False	0.0004062750536283
8788	0.0004367952214488379	30	6294.5	False	0.0004452503057743
8789	0.0010330054114156097	30	6208.0	False	0.0009805833658388
8790	0.0006376007959517913	30	6160.5	False	0.0007757612840488
8791	0.00033635581148535676	30	6040.0	False	0.0004238327868121
8792	0.0003052492341365032	30	5980.0	False	0.0003821018975854
8793	0.0005899258614867568	30	5820.5	False	0.0007044978143244
8794	0.0004308964630334777	30	5846.0	False	0.000431401421899
8795	0.0007082875775139019	30	5623.0	False	0.0006915464409204
8796	0.0002806676023161783	30	5870.0	False	0.0003895508707607
8797	0.00033944762503758077	30	5702.0	False	0.0004290332059947
8798	0.0004808950978813575	30	5727.5	False	0.00048590295991
8799	0.0002707334134060737	30	5733.0	False	0.0003283802643461
8800	0.0004350622593691267	30	5734.0	False	0.0004685898374579
8801	0.00040816531775668603	30	5727.0	False	0.0004749451760815
8802	0.0005105743836904689	30	5628.5	False	0.0005260137719969
8803	0.00040556410516804546	30	5366.0	False	0.0004368992635126
8804	0.0005665349418438224	30	5421.0	False	0.0005747126436781
8805	0.0003446324014945239	30	5140.5	False	0.0005053351732716
8806	0.0005304627533638495	30	5253.5	False	0.0006852096233884
8807	0.00047068616892171873	30	5127.5	False	0.0005197066256098
8808	0.0006838493263734548	30	5092.0	False	0.0006996893902239
8809	0.0004927787201667028	30	4918.5	False	0.0006140019432149
8810	0.0004255538387253118	30	5036.0	False	0.0004641879032632
8811	0.0004411121376810801	30	4916.5	False	0.0004269362916178
8812	0.0012991944070554675	30	4284.0	False	0.0014547438287039
8813	0.0003555928198425521	30	4862.5	False	0.000430574920036
8814	0.00038995760953743997	30	4865.0	False	0.0004586119800401
8815	0.000508336617494404	30	4846.0	False	0.0005279939657832
8816	0.00044657876887651616	30	4776.0	False	0.0005361594273538
8817	0.00041835892897142135	30	4650.0	False	0.0005574813279491
8818	0.0003196441143532519	30	4693.5	False	0.0003620919864517
8819	0.0006026561520827056	30	4664.0	False	0.000730729665496
8820	0.0005154769507310216	30	4682.0	False	0.0004964081325835
8821	0.0007512230261550938	30	4603.5	False	0.0008952423241923
8822	0.0003521808036722537	30	4698.5	False	0.0003599889885721
8823	0.0006147339678612283	30	4647.5	False	0.0006359050572314
8824	0.0004610460953099613	30	4676.5	False	0.0005462620071226
8825	0.00041848594968202986	30	4637.0	False	0.0004511795121532
8826	0.0002498927648882033	30	4647.5	False	0.0002861189396432
8827	0.00030553294539949216	30	4571.5	False	0.0003679706777875
8828	0.0005158318028486378	30	4465.0	False	0.0005218362757059
8829	0.0003729148598867673	30	4524.5	False	0.0004131931859369
8830	0.00020537900448945666	30	4402.0	False	0.0002818552005993
8831	0.0014119593998234777	30	4251.5	False	0.0013729520770693
8832	0.0007194287939316884	30	4247.5	False	0.0007290643418467
8833	0.0004934224489325655	30	4208.5	False	0.0005094715390672
8834	0.0004864444258488811	30	4103.0	False	0.0005456874871486
8835	0.0006246603333333659	30	4011.5	False	0.0006262344043547
8836	0.0010187653648316437	30	3934.5	False	0.0009636901164595
8837	0.0024638345157751897	30	3945.5	False	0.0023950627375648
8838	0.0005301826779727332	30	3987.0	False	0.0005524861878453
8839	0.0004735432979580176	30	3879.5	False	0.0006888652811898
8840	0.00040618195070614123	30	3821.0	False	0.0005395107312056
8841	0.000498469310999258	30	3646.5	False	0.0006319337171745
8842	0.0003078579790196279	30	3571.0	False	0.0004304855518286
8843	0.0013737435631547318	30	3495.5	False	0.0013440491537976
8844	0.0006667201364723069	30	3547.5	False	0.0006079027355623
8845	0.00035211424768311306	30	3580.0	False	0.0004397774187758
8846	0.00041885198135198137	30	3540.5	False	0.0004621155832623
8847	0.00047544323004435095	30	3499.5	False	0.0005032021957913
8848	0.0003204234820110596	30	3446.0	False	0.0006110036197335
8849	0.0003442039355023658	30	3417.0	False	0.0004832983251854
8850	0.0003513976076270866	30	3378.5	False	0.0003930265854411
8851	0.0006234401856725288	30	3348.0	False	0.0007346708109635
8852	0.0004913502795765587	30	3352.5	False	0.0006028465661294
8853	0.0009318219137191856	30	3248.5	False	0.0010080064512412
8854	0.003276569380954773	30	3204.5	False	0.0031510658016682
8855	0.0016483150858685584	30	3097.5	False	0.0019098356536161
8856	0.0037981451010769534	30	3048.5	False	0.0039633897197025
8857	0.0015206859770161719	30	3010.5	False	0.0017056096769805
8858	0.00049789795006301	30	2932.0	False	0.0006252829944586
8859	0.0007745147936669223	30	2801.5	False	0.0008658884915547
8861	0.0003890495234843339	30	2705.5	False	0.0004709990924651
8862	0.0005219833733584154	30	2809.5	False	0.0004798036152644
8863	0.0002630559684269343	30	2961.5	False	0.0003101305756665
8864	0.00037207329951226124	30	2975.0	False	0.000486754859436
8865	0.00065359728411105	30	3038.5	False	0.0006991599487282
8866	0.000320660707045036	30	3058.0	False	0.0004009623095429
8867	0.00023353790669184034	30	3126.0	False	0.0003013300083125
8868	0.0005205591766798154	30	3219.0	False	0.0004556131540579
8869	0.00028829711287832254	30	3291.5	False	0.0003951710102546
8870	0.0002594401073209281	30	3456.5	False	0.0003033146605245
8871	0.0002692599297887794	30	3487.5	False	0.0003579536355843
8872	0.0004291679582927525	30	3599.0	False	0.0004986057505863
8873	0.0005500570442134067	30	3631.0	False	0.0006243572792713
8874	0.0005088993934967325	30	3655.0	False	0.000724972586974
8875	0.00041550326612495954	30	3789.0	False	0.0005169724690254
8876	0.0003321086625354132	30	3839.0	False	0.0003537562878023
8877	0.00024595491094708875	30	3842.0	False	0.0002664328932893
8878	0.0008026087557056819	30	3848.0	False	0.000719184239591
8879	0.00040042010556326697	30	3848.5	False	0.0004957773446849
8880	0.00019830945314460086	30	3872.5	False	0.000220583868532
8881	0.00027349687047475437	30	3901.5	False	0.0013665466017697
8882	0.00042251444687955075	30	3988.5	False	0.0004590916543695
8883	8.294625082946251e-05	30	4062.0	False	0.0002348957953652
8884	0.0003492487045118624	30	4090.5	False	0.0003848065545383
8885	0.00022352686578616714	30	4148.5	False	0.0002845872299385
8886	0.00015740489712051596	30	4173.0	False	0.0002273564714275
8887	0.00021706100436628552	30	4331.0	False	0.0002735874149789
8888	0.00023439126667974182	30	4476.0	False	0.0003263634947596
8889	0.00027456812893963327	30	4681.5	False	0.0003369079022823
8890	0.00040665340861367814	30	4755.5	False	0.0004474114054399
8891	0.00031122200262713635	30	4860.0	False	0.0003767608336182
8892	0.00022431069223687852	30	4976.0	False	0.0002930572688425
8893	0.00034974438638162714	30	5049.5	False	0.0003569840906335
8894	0.00040594954317921034	30	5076.0	False	0.0004092860976918
8895	0.00037324237783655856	30	5131.0	False	0.0004275788348476
8896	0.0006576264347525345	30	5116.0	False	0.0007789147121677
8897	0.0004576021957813619	30	5320.0	False	0.0005200575273511
8898	0.00039939156281834805	30	5463.5	False	0.0004473878222295
8899	0.0004054418827120147	30	5436.0	False	0.0005426757701578
8900	0.0005932257145430454	30	5420.0	False	0.0006970098278385
8901	0.0006284320895801379	30	5452.5	False	0.0007558912272523
8902	0.0005827648323222718	30	5471.5	False	0.0007762128325508
8903	0.00031806963076018435	30	5615.0	False	0.0003732507694472
8904	0.00032383608986768673	30	5709.5	False	0.0003660849317041
8905	0.00043568987944372196	30	5657.5	False	0.0005165010059757
8906	0.0006795597736401575	30	5602.5	False	0.0007250054375407
8907	0.0004493411555174507	30	5872.5	False	0.000456562947894
8908	0.00029954395027992126	30	5836.0	False	0.0004232031259058
8909	0.000352004006058259	30	5939.5	False	0.000438741438844
8910	0.00035402610933164044	30	6108.0	False	0.0004493658947929
8911	0.00025008457456727963	30	6120.0	False	0.0004326291092832
8912	0.0004208451359497443	30	6097.0	False	0.0004947275385359
8913	0.0005059313106122944	30	5996.5	False	0.0005694022404004
8914	0.0004529622920090298	30	6209.0	False	0.000502227268757
8915	0.000605391046992723	30	6201.0	False	0.00064302023334
8916	0.00044510601219866397	30	6201.0	False	0.0005937692362166
8917	0.00045281279789641585	30	6352.5	False	0.0005584839023663
8918	0.0005391724796899175	30	6458.5	False	0.0005510249063257
8919	0.0005720833157917353	30	6481.0	False	0.0006617409518648
8920	0.00043006794223940056	30	6581.5	False	0.0004467678655793
8921	0.0006120599838451003	30	6530.0	False	0.0006776224246468
8922	0.0005164307763896646	30	6660.5	False	0.000578636144456
8923	0.0005434722416042565	30	6589.0	False	0.0005843247205236
8924	0.0005354399346305283	30	6767.0	False	0.0005886813537675
8925	0.0006935391834327178	30	6590.5	False	0.0007691288978535
8926	0.0007311709034066374	30	6971.0	False	0.0006896484735456
8927	0.0005206744275597047	30	7074.5	False	0.0005707160328041
8928	0.0008494631438930404	30	7055.5	False	0.0008478635753975
8929	0.0008774907459364096	30	6973.5	False	0.0009316770186335
8930	0.0006131920212830801	30	7209.0	False	0.0006381771768932
8931	0.0012399254853273456	30	6692.0	False	0.0012607542336127
8932	0.0007160637957254187	30	7324.0	False	0.0007822212289254
8933	0.0007130440426570644	30	7405.5	False	0.0007456400767733
8934	0.0005117549366225162	30	7495.5	False	0.0005829124674957
8935	0.0005012128703893529	30	7610.0	False	0.0005928907014974
8936	0.0007410139595890083	30	7449.0	False	0.0007617014677576
8937	0.0007245962027023095	30	7489.0	False	0.0007577854514268
8938	0.0006368356005821967	30	7378.5	False	0.0007248504422505
8939	0.001012819916035621	30	7290.0	False	0.0010011734684374
8940	0.00045553158839989664	30	7550.0	False	0.000503810063606
8941	0.0005684781013534287	30	7676.0	False	0.0005624546050417
8942	0.0006385953338815292	30	7678.0	False	0.0006602356465213
8943	0.00012064228867728476	30	7628.5	False	0.0001732709557892
8944	0.0006001322559236132	30	7505.5	False	0.000686347996496
8945	0.00040609374476581505	30	7313.0	False	0.0003983141123616
8946	0.00037434603886397607	30	7219.5	False	0.0004027065627121
8947	0.00028462734953206244	30	7360.0	False	0.0003917429797353
8948	0.00033877053150824156	30	7310.5	False	0.0003604519512927
8949	0.00028129843277603807	30	7343.0	False	0.0003272537876169
8950	0.0002209381048614289	30	7339.0	False	0.0002859673074794
8951	0.0002827734554700599	30	7316.5	False	0.0003146851528768
8952	0.00027148124860369293	30	7367.0	False	0.0002992371753852
8953	0.000415908077982116	30	7414.0	False	0.0004713031302764
8954	0.00028948177127902596	30	7429.5	False	0.0003194917342924
