region	pos	depth_indel_reads	depth_clean_reads	alt_from_indel_reads	alt_from_clean_reads	run_accession	tissue
poly_c_hvs2	304	1593	888	2	1	SRR27179090	skeletal_muscle
poly_c_hvs2	305	1588	898	1	1	SRR27179090	skeletal_muscle
poly_c_hvs2	306	1594	900	3	4	SRR27179090	skeletal_muscle
poly_c_hvs2	307	1591	858	0	1	SRR27179090	skeletal_muscle
poly_c_hvs2	308	1582	812	0	0	SRR27179090	skeletal_muscle
poly_c_hvs2	309	1612	750	1	36	SRR27179090	skeletal_muscle
poly_c_hvs2	310	1744	497	34	66	SRR27179090	skeletal_muscle
poly_c_hvs2	311	1642	624	0	11	SRR27179090	skeletal_muscle
poly_c_hvs2	312	1639	695	0	0	SRR27179090	skeletal_muscle
poly_c_hvs2	313	1639	737	0	0	SRR27179090	skeletal_muscle
poly_c_hvs2	314	1640	748	0	0	SRR27179090	skeletal_muscle
poly_c_hvs2	315	1634	730	0	4	SRR27179090	skeletal_muscle
poly_c_hvs1	16180	15	6866	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16181	15	6823	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16182	15	6703	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16183	14	6620	0	2	SRR27179090	skeletal_muscle
poly_c_hvs1	16184	15	6879	0	0	SRR27179090	skeletal_muscle
poly_c_hvs1	16185	15	6698	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16186	15	6682	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16187	15	6618	0	3	SRR27179090	skeletal_muscle
poly_c_hvs1	16188	14	6232	0	3	SRR27179090	skeletal_muscle
poly_c_hvs1	16189	15	5946	0	11	SRR27179090	skeletal_muscle
poly_c_hvs1	16190	15	6011	0	5	SRR27179090	skeletal_muscle
poly_c_hvs1	16191	15	6040	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16192	16	6107	0	2	SRR27179090	skeletal_muscle
poly_c_hvs1	16193	18	6349	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16194	16	6055	0	1	SRR27179090	skeletal_muscle
poly_c_hvs1	16195	18	6136	0	2	SRR27179090	skeletal_muscle
rnr2_control	2000	29	7800	0	2	SRR27179090	skeletal_muscle
rnr2_control	2001	20	6094	0	4	SRR27179090	skeletal_muscle
rnr2_control	2002	18	6539	0	1	SRR27179090	skeletal_muscle
rnr2_control	2003	14	4189	0	0	SRR27179090	skeletal_muscle
rnr2_control	2004	18	3605	0	0	SRR27179090	skeletal_muscle
rnr2_control	2005	22	3943	0	0	SRR27179090	skeletal_muscle
rnr2_control	2006	17	6004	0	0	SRR27179090	skeletal_muscle
rnr2_control	2007	20	6989	0	0	SRR27179090	skeletal_muscle
rnr2_control	2008	21	7370	0	1	SRR27179090	skeletal_muscle
rnr2_control	2009	20	7453	0	3	SRR27179090	skeletal_muscle
rnr2_control	2010	20	7437	0	2	SRR27179090	skeletal_muscle
rnr2_control	2011	21	7477	0	0	SRR27179090	skeletal_muscle
rnr2_control	2012	21	7440	0	3	SRR27179090	skeletal_muscle
rnr2_control	2013	19	7387	0	4	SRR27179090	skeletal_muscle
rnr2_control	2014	21	7427	0	0	SRR27179090	skeletal_muscle
rnr2_control	2015	21	7439	0	3	SRR27179090	skeletal_muscle
co1_control	6000	10	6120	0	1	SRR27179090	skeletal_muscle
co1_control	6001	9	6018	0	2	SRR27179090	skeletal_muscle
co1_control	6002	10	5966	0	1	SRR27179090	skeletal_muscle
co1_control	6003	10	5967	0	2	SRR27179090	skeletal_muscle
co1_control	6004	10	5886	0	0	SRR27179090	skeletal_muscle
co1_control	6005	9	5857	0	1	SRR27179090	skeletal_muscle
co1_control	6006	10	5515	0	0	SRR27179090	skeletal_muscle
co1_control	6007	12	5840	0	2	SRR27179090	skeletal_muscle
co1_control	6008	11	6165	0	0	SRR27179090	skeletal_muscle
co1_control	6009	12	5908	0	0	SRR27179090	skeletal_muscle
co1_control	6010	11	5290	0	1	SRR27179090	skeletal_muscle
co1_control	6011	16	3108	0	0	SRR27179090	skeletal_muscle
co1_control	6012	15	6597	0	0	SRR27179090	skeletal_muscle
co1_control	6013	15	7232	0	1	SRR27179090	skeletal_muscle
co1_control	6014	14	7535	0	3	SRR27179090	skeletal_muscle
co1_control	6015	12	7602	0	5	SRR27179090	skeletal_muscle
poly_c_hvs2	303	1153	796	0	1	SRR27179170	skeletal_muscle
poly_c_hvs2	304	1177	747	0	1	SRR27179170	skeletal_muscle
poly_c_hvs2	305	1167	738	0	1	SRR27179170	skeletal_muscle
poly_c_hvs2	306	1174	748	0	0	SRR27179170	skeletal_muscle
poly_c_hvs2	307	1168	728	0	5	SRR27179170	skeletal_muscle
poly_c_hvs2	308	1177	715	0	1	SRR27179170	skeletal_muscle
poly_c_hvs2	309	1174	660	6	58	SRR27179170	skeletal_muscle
poly_c_hvs2	310	1239	480	42	17	SRR27179170	skeletal_muscle
poly_c_hvs2	311	1243	471	6	281	SRR27179170	skeletal_muscle
poly_c_hvs2	312	1234	585	0	7	SRR27179170	skeletal_muscle
poly_c_hvs2	313	1237	663	0	2	SRR27179170	skeletal_muscle
poly_c_hvs2	314	1228	693	0	0	SRR27179170	skeletal_muscle
poly_c_hvs2	315	1227	682	1	0	SRR27179170	skeletal_muscle
poly_c_hvs1	16180	8	6397	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16181	8	6382	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16182	8	6231	0	0	SRR27179170	skeletal_muscle
poly_c_hvs1	16183	7	6175	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16184	8	6458	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16185	8	6420	0	2	SRR27179170	skeletal_muscle
poly_c_hvs1	16186	8	6402	0	2	SRR27179170	skeletal_muscle
poly_c_hvs1	16187	8	6370	0	4	SRR27179170	skeletal_muscle
poly_c_hvs1	16188	7	6138	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16189	7	5940	0	3	SRR27179170	skeletal_muscle
poly_c_hvs1	16190	7	5994	0	3	SRR27179170	skeletal_muscle
poly_c_hvs1	16191	8	6009	0	0	SRR27179170	skeletal_muscle
poly_c_hvs1	16192	9	6031	0	0	SRR27179170	skeletal_muscle
poly_c_hvs1	16193	9	6172	0	1	SRR27179170	skeletal_muscle
poly_c_hvs1	16194	9	5941	0	3	SRR27179170	skeletal_muscle
poly_c_hvs1	16195	10	6028	0	1	SRR27179170	skeletal_muscle
rnr2_control	2000	45	7727	0	4	SRR27179170	skeletal_muscle
rnr2_control	2001	31	6726	0	5	SRR27179170	skeletal_muscle
rnr2_control	2002	30	6862	0	3	SRR27179170	skeletal_muscle
rnr2_control	2003	27	5046	0	0	SRR27179170	skeletal_muscle
rnr2_control	2004	28	3698	0	0	SRR27179170	skeletal_muscle
rnr2_control	2005	26	2632	0	1	SRR27179170	skeletal_muscle
rnr2_control	2006	17	4154	0	0	SRR27179170	skeletal_muscle
rnr2_control	2007	15	4843	0	0	SRR27179170	skeletal_muscle
rnr2_control	2008	22	6455	0	2	SRR27179170	skeletal_muscle
rnr2_control	2009	23	7334	0	0	SRR27179170	skeletal_muscle
rnr2_control	2010	22	7424	0	2	SRR27179170	skeletal_muscle
rnr2_control	2011	22	7480	0	2	SRR27179170	skeletal_muscle
rnr2_control	2012	22	7428	0	0	SRR27179170	skeletal_muscle
rnr2_control	2013	24	7428	0	2	SRR27179170	skeletal_muscle
rnr2_control	2014	23	7452	0	1	SRR27179170	skeletal_muscle
rnr2_control	2015	24	7475	0	3	SRR27179170	skeletal_muscle
co1_control	6000	10	6282	0	0	SRR27179170	skeletal_muscle
co1_control	6001	10	6171	0	1	SRR27179170	skeletal_muscle
co1_control	6002	9	6100	0	2	SRR27179170	skeletal_muscle
co1_control	6003	10	6115	0	1	SRR27179170	skeletal_muscle
co1_control	6004	8	5904	0	9	SRR27179170	skeletal_muscle
co1_control	6005	8	5855	0	0	SRR27179170	skeletal_muscle
co1_control	6006	10	5733	0	1	SRR27179170	skeletal_muscle
co1_control	6007	10	6136	0	0	SRR27179170	skeletal_muscle
co1_control	6008	10	6359	0	0	SRR27179170	skeletal_muscle
co1_control	6009	10	6163	0	0	SRR27179170	skeletal_muscle
co1_control	6010	11	5894	0	0	SRR27179170	skeletal_muscle
co1_control	6011	11	3573	0	0	SRR27179170	skeletal_muscle
co1_control	6012	9	5388	0	1	SRR27179170	skeletal_muscle
co1_control	6013	5	5802	0	0	SRR27179170	skeletal_muscle
co1_control	6014	5	6219	0	0	SRR27179170	skeletal_muscle
co1_control	6015	7	6914	0	2	SRR27179170	skeletal_muscle
poly_c_hvs2	303	1254	901	0	4	SRR27179086	skeletal_muscle
poly_c_hvs2	304	1267	872	0	1	SRR27179086	skeletal_muscle
poly_c_hvs2	305	1258	886	0	0	SRR27179086	skeletal_muscle
poly_c_hvs2	306	1257	909	0	0	SRR27179086	skeletal_muscle
poly_c_hvs2	307	1259	885	0	2	SRR27179086	skeletal_muscle
poly_c_hvs2	308	1264	851	0	0	SRR27179086	skeletal_muscle
poly_c_hvs2	309	1268	812	10	82	SRR27179086	skeletal_muscle
poly_c_hvs2	310	1348	594	183	45	SRR27179086	skeletal_muscle
poly_c_hvs2	311	1363	575	9	323	SRR27179086	skeletal_muscle
poly_c_hvs2	312	1341	687	1	14	SRR27179086	skeletal_muscle
poly_c_hvs2	313	1341	747	1	1	SRR27179086	skeletal_muscle
poly_c_hvs2	314	1328	777	0	0	SRR27179086	skeletal_muscle
poly_c_hvs2	315	1324	768	0	1	SRR27179086	skeletal_muscle
poly_c_hvs1	16180	16	5410	0	1	SRR27179086	skeletal_muscle
poly_c_hvs1	16181	16	5399	0	1	SRR27179086	skeletal_muscle
poly_c_hvs1	16182	17	5346	0	1	SRR27179086	skeletal_muscle
poly_c_hvs1	16183	17	5358	0	4	SRR27179086	skeletal_muscle
poly_c_hvs1	16184	17	5489	0	4	SRR27179086	skeletal_muscle
poly_c_hvs1	16185	17	5390	0	1	SRR27179086	skeletal_muscle
poly_c_hvs1	16186	17	5376	0	2	SRR27179086	skeletal_muscle
poly_c_hvs1	16187	17	5398	0	6	SRR27179086	skeletal_muscle
poly_c_hvs1	16188	18	5226	0	4	SRR27179086	skeletal_muscle
poly_c_hvs1	16189	18	5082	0	5	SRR27179086	skeletal_muscle
poly_c_hvs1	16190	18	5105	0	0	SRR27179086	skeletal_muscle
poly_c_hvs1	16191	17	5127	0	2	SRR27179086	skeletal_muscle
poly_c_hvs1	16192	16	5126	0	2	SRR27179086	skeletal_muscle
poly_c_hvs1	16193	16	5193	0	6	SRR27179086	skeletal_muscle
poly_c_hvs1	16194	14	5043	0	0	SRR27179086	skeletal_muscle
poly_c_hvs1	16195	17	5126	0	2	SRR27179086	skeletal_muscle
rnr2_control	2000	30	7818	0	1	SRR27179086	skeletal_muscle
rnr2_control	2001	23	6303	0	1	SRR27179086	skeletal_muscle
rnr2_control	2002	18	6448	0	0	SRR27179086	skeletal_muscle
rnr2_control	2003	16	4270	0	0	SRR27179086	skeletal_muscle
rnr2_control	2004	17	3256	0	1	SRR27179086	skeletal_muscle
rnr2_control	2005	15	3720	0	1	SRR27179086	skeletal_muscle
rnr2_control	2006	14	6247	0	0	SRR27179086	skeletal_muscle
rnr2_control	2007	20	7019	0	0	SRR27179086	skeletal_muscle
rnr2_control	2008	20	7427	0	2	SRR27179086	skeletal_muscle
rnr2_control	2009	20	7510	0	0	SRR27179086	skeletal_muscle
rnr2_control	2010	20	7510	0	1	SRR27179086	skeletal_muscle
rnr2_control	2011	20	7509	0	3	SRR27179086	skeletal_muscle
rnr2_control	2012	20	7521	0	2	SRR27179086	skeletal_muscle
rnr2_control	2013	20	7466	0	2	SRR27179086	skeletal_muscle
rnr2_control	2014	19	7520	0	3	SRR27179086	skeletal_muscle
rnr2_control	2015	19	7510	0	5	SRR27179086	skeletal_muscle
co1_control	6000	12	6748	0	0	SRR27179086	skeletal_muscle
co1_control	6001	12	6680	0	1	SRR27179086	skeletal_muscle
co1_control	6002	12	6624	0	2	SRR27179086	skeletal_muscle
co1_control	6003	12	6652	0	0	SRR27179086	skeletal_muscle
co1_control	6004	13	6482	0	1	SRR27179086	skeletal_muscle
co1_control	6005	13	6489	0	0	SRR27179086	skeletal_muscle
co1_control	6006	13	6413	0	2	SRR27179086	skeletal_muscle
co1_control	6007	10	6509	0	1	SRR27179086	skeletal_muscle
co1_control	6008	11	6709	0	0	SRR27179086	skeletal_muscle
co1_control	6009	10	6530	0	1	SRR27179086	skeletal_muscle
co1_control	6010	12	6219	0	0	SRR27179086	skeletal_muscle
co1_control	6011	15	4296	0	0	SRR27179086	skeletal_muscle
co1_control	6012	14	6381	0	0	SRR27179086	skeletal_muscle
co1_control	6013	13	6887	0	0	SRR27179086	skeletal_muscle
co1_control	6014	12	7308	0	2	SRR27179086	skeletal_muscle
co1_control	6015	12	7638	0	0	SRR27179086	skeletal_muscle
poly_c_hvs2	303	2095	946	0	9	SRR27179135	skeletal_muscle
poly_c_hvs2	304	2055	951	1	2	SRR27179135	skeletal_muscle
poly_c_hvs2	305	2049	998	0	3	SRR27179135	skeletal_muscle
poly_c_hvs2	306	2047	1011	0	0	SRR27179135	skeletal_muscle
poly_c_hvs2	307	2051	976	1	1	SRR27179135	skeletal_muscle
poly_c_hvs2	308	2046	925	0	0	SRR27179135	skeletal_muscle
poly_c_hvs2	309	2067	901	4	65	SRR27179135	skeletal_muscle
poly_c_hvs2	310	2253	503	28	88	SRR27179135	skeletal_muscle
poly_c_hvs2	311	2101	728	0	6	SRR27179135	skeletal_muscle
poly_c_hvs2	312	2092	842	0	1	SRR27179135	skeletal_muscle
poly_c_hvs2	313	2092	912	0	0	SRR27179135	skeletal_muscle
poly_c_hvs2	314	2102	913	0	1	SRR27179135	skeletal_muscle
poly_c_hvs2	315	2086	908	0	0	SRR27179135	skeletal_muscle
poly_c_hvs1	16180	18	7167	1	2	SRR27179135	skeletal_muscle
poly_c_hvs1	16181	18	7116	0	2	SRR27179135	skeletal_muscle
poly_c_hvs1	16182	17	7012	0	1	SRR27179135	skeletal_muscle
poly_c_hvs1	16183	17	6870	0	3	SRR27179135	skeletal_muscle
poly_c_hvs1	16184	18	7125	0	4	SRR27179135	skeletal_muscle
poly_c_hvs1	16185	17	6840	0	4	SRR27179135	skeletal_muscle
poly_c_hvs1	16186	18	6802	0	2	SRR27179135	skeletal_muscle
poly_c_hvs1	16187	16	6790	0	5	SRR27179135	skeletal_muscle
poly_c_hvs1	16188	16	6554	0	11	SRR27179135	skeletal_muscle
poly_c_hvs1	16189	16	6104	0	13	SRR27179135	skeletal_muscle
poly_c_hvs1	16190	15	6186	0	8	SRR27179135	skeletal_muscle
poly_c_hvs1	16191	15	6245	0	3	SRR27179135	skeletal_muscle
poly_c_hvs1	16192	15	6361	0	9	SRR27179135	skeletal_muscle
poly_c_hvs1	16193	15	6654	0	3	SRR27179135	skeletal_muscle
poly_c_hvs1	16194	14	6420	0	1	SRR27179135	skeletal_muscle
poly_c_hvs1	16195	16	6544	0	0	SRR27179135	skeletal_muscle
rnr2_control	2000	39	7735	0	1	SRR27179135	skeletal_muscle
rnr2_control	2001	27	6009	0	4	SRR27179135	skeletal_muscle
rnr2_control	2002	24	6119	0	0	SRR27179135	skeletal_muscle
rnr2_control	2003	20	3784	0	0	SRR27179135	skeletal_muscle
rnr2_control	2004	25	3573	0	0	SRR27179135	skeletal_muscle
rnr2_control	2005	27	4199	0	3	SRR27179135	skeletal_muscle
rnr2_control	2006	21	7034	0	1	SRR27179135	skeletal_muscle
rnr2_control	2007	21	7512	0	0	SRR27179135	skeletal_muscle
rnr2_control	2008	21	7588	0	6	SRR27179135	skeletal_muscle
rnr2_control	2009	21	7623	0	1	SRR27179135	skeletal_muscle
rnr2_control	2010	21	7677	0	0	SRR27179135	skeletal_muscle
rnr2_control	2011	21	7630	0	4	SRR27179135	skeletal_muscle
rnr2_control	2012	21	7630	0	0	SRR27179135	skeletal_muscle
rnr2_control	2013	21	7567	0	0	SRR27179135	skeletal_muscle
rnr2_control	2014	20	7643	0	1	SRR27179135	skeletal_muscle
rnr2_control	2015	19	7626	0	1	SRR27179135	skeletal_muscle
co1_control	6000	10	6946	0	0	SRR27179135	skeletal_muscle
co1_control	6001	10	6919	0	4	SRR27179135	skeletal_muscle
co1_control	6002	10	6836	0	0	SRR27179135	skeletal_muscle
co1_control	6003	10	6775	0	1	SRR27179135	skeletal_muscle
co1_control	6004	10	6749	0	0	SRR27179135	skeletal_muscle
co1_control	6005	7	6727	0	0	SRR27179135	skeletal_muscle
co1_control	6006	7	6284	0	0	SRR27179135	skeletal_muscle
co1_control	6007	8	6645	0	0	SRR27179135	skeletal_muscle
co1_control	6008	7	7142	0	0	SRR27179135	skeletal_muscle
co1_control	6009	6	6884	0	0	SRR27179135	skeletal_muscle
co1_control	6010	7	6536	0	1	SRR27179135	skeletal_muscle
co1_control	6011	13	6011	0	0	SRR27179135	skeletal_muscle
co1_control	6012	12	7463	0	0	SRR27179135	skeletal_muscle
co1_control	6013	12	7641	0	0	SRR27179135	skeletal_muscle
co1_control	6014	12	7694	0	0	SRR27179135	skeletal_muscle
co1_control	6015	12	7726	0	1	SRR27179135	skeletal_muscle
poly_c_hvs2	303	1939	1295	0	0	SRR27179193	skeletal_muscle
poly_c_hvs2	304	1966	1224	0	0	SRR27179193	skeletal_muscle
poly_c_hvs2	305	1976	1216	0	1	SRR27179193	skeletal_muscle
poly_c_hvs2	306	1981	1226	0	1	SRR27179193	skeletal_muscle
poly_c_hvs2	307	1978	1236	0	0	SRR27179193	skeletal_muscle
poly_c_hvs2	308	1970	1195	0	0	SRR27179193	skeletal_muscle
poly_c_hvs2	309	1972	1169	8	76	SRR27179193	skeletal_muscle
poly_c_hvs2	310	2033	981	12	6	SRR27179193	skeletal_muscle
poly_c_hvs2	311	2020	1028	0	87	SRR27179193	skeletal_muscle
poly_c_hvs2	312	2021	1065	5	567	SRR27179193	skeletal_muscle
poly_c_hvs2	313	2012	1115	3	43	SRR27179193	skeletal_muscle
poly_c_hvs2	314	2012	1155	1	1	SRR27179193	skeletal_muscle
poly_c_hvs2	315	2004	1142	4	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16180	17	7061	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16181	17	7007	0	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16182	17	6881	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16183	13	6775	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16184	17	6976	0	2	SRR27179193	skeletal_muscle
poly_c_hvs1	16185	17	6683	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16186	16	6630	0	2	SRR27179193	skeletal_muscle
poly_c_hvs1	16187	16	6671	0	4	SRR27179193	skeletal_muscle
poly_c_hvs1	16188	18	6328	0	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16189	17	5960	0	13	SRR27179193	skeletal_muscle
poly_c_hvs1	16190	17	6076	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16191	17	6263	0	1	SRR27179193	skeletal_muscle
poly_c_hvs1	16192	17	6431	0	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16193	17	6691	0	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16194	15	6444	0	0	SRR27179193	skeletal_muscle
poly_c_hvs1	16195	17	6581	0	4	SRR27179193	skeletal_muscle
rnr2_control	2000	25	7783	0	1	SRR27179193	skeletal_muscle
rnr2_control	2001	17	6109	0	0	SRR27179193	skeletal_muscle
rnr2_control	2002	13	5230	0	0	SRR27179193	skeletal_muscle
rnr2_control	2003	14	3692	0	0	SRR27179193	skeletal_muscle
rnr2_control	2004	14	2833	0	0	SRR27179193	skeletal_muscle
rnr2_control	2005	9	3041	0	0	SRR27179193	skeletal_muscle
rnr2_control	2006	7	4156	0	0	SRR27179193	skeletal_muscle
rnr2_control	2007	8	4740	0	2	SRR27179193	skeletal_muscle
rnr2_control	2008	10	6607	0	2	SRR27179193	skeletal_muscle
rnr2_control	2009	10	7469	0	0	SRR27179193	skeletal_muscle
rnr2_control	2010	11	7592	0	2	SRR27179193	skeletal_muscle
rnr2_control	2011	11	7626	0	4	SRR27179193	skeletal_muscle
rnr2_control	2012	11	7596	0	0	SRR27179193	skeletal_muscle
rnr2_control	2013	11	7564	0	0	SRR27179193	skeletal_muscle
rnr2_control	2014	11	7641	0	1	SRR27179193	skeletal_muscle
rnr2_control	2015	10	7613	0	10	SRR27179193	skeletal_muscle
co1_control	6000	14	6787	0	0	SRR27179193	skeletal_muscle
co1_control	6001	14	6707	0	0	SRR27179193	skeletal_muscle
co1_control	6002	12	6622	0	0	SRR27179193	skeletal_muscle
co1_control	6003	15	6683	0	1	SRR27179193	skeletal_muscle
co1_control	6004	15	6420	0	4	SRR27179193	skeletal_muscle
co1_control	6005	16	6421	0	4	SRR27179193	skeletal_muscle
co1_control	6006	15	5761	0	0	SRR27179193	skeletal_muscle
co1_control	6007	20	6423	0	2	SRR27179193	skeletal_muscle
co1_control	6008	19	6679	0	1	SRR27179193	skeletal_muscle
co1_control	6009	17	6332	0	0	SRR27179193	skeletal_muscle
co1_control	6010	17	4939	0	1	SRR27179193	skeletal_muscle
co1_control	6011	25	3980	0	1	SRR27179193	skeletal_muscle
co1_control	6012	25	6150	0	0	SRR27179193	skeletal_muscle
co1_control	6013	24	7535	0	4	SRR27179193	skeletal_muscle
co1_control	6014	23	7656	0	6	SRR27179193	skeletal_muscle
co1_control	6015	22	7602	0	5	SRR27179193	skeletal_muscle
poly_c_hvs2	303	1939	1474	0	1	SRR27179199	skeletal_muscle
poly_c_hvs2	304	1938	1544	0	2	SRR27179199	skeletal_muscle
poly_c_hvs2	305	1926	1552	0	1	SRR27179199	skeletal_muscle
poly_c_hvs2	306	1928	1582	1	2	SRR27179199	skeletal_muscle
poly_c_hvs2	307	1926	1548	0	1	SRR27179199	skeletal_muscle
poly_c_hvs2	308	1929	1531	0	0	SRR27179199	skeletal_muscle
poly_c_hvs2	309	1940	1475	5	125	SRR27179199	skeletal_muscle
poly_c_hvs2	310	2096	1062	344	102	SRR27179199	skeletal_muscle
poly_c_hvs2	311	2096	1050	10	527	SRR27179199	skeletal_muscle
poly_c_hvs2	312	2060	1227	2	31	SRR27179199	skeletal_muscle
poly_c_hvs2	313	2067	1302	0	3	SRR27179199	skeletal_muscle
poly_c_hvs2	314	2067	1345	0	0	SRR27179199	skeletal_muscle
poly_c_hvs2	315	2050	1325	0	2	SRR27179199	skeletal_muscle
poly_c_hvs1	16180	24	7122	0	0	SRR27179199	skeletal_muscle
poly_c_hvs1	16181	22	7085	0	2	SRR27179199	skeletal_muscle
poly_c_hvs1	16182	21	6928	0	1	SRR27179199	skeletal_muscle
poly_c_hvs1	16183	21	6852	0	0	SRR27179199	skeletal_muscle
poly_c_hvs1	16184	22	7022	0	3	SRR27179199	skeletal_muscle
poly_c_hvs1	16185	21	6808	0	0	SRR27179199	skeletal_muscle
poly_c_hvs1	16186	20	6788	0	3	SRR27179199	skeletal_muscle
poly_c_hvs1	16187	21	6778	0	5	SRR27179199	skeletal_muscle
poly_c_hvs1	16188	21	6270	0	2	SRR27179199	skeletal_muscle
poly_c_hvs1	16189	19	5912	1	15	SRR27179199	skeletal_muscle
poly_c_hvs1	16190	21	6027	0	2	SRR27179199	skeletal_muscle
poly_c_hvs1	16191	21	6169	0	1	SRR27179199	skeletal_muscle
poly_c_hvs1	16192	20	6343	0	5	SRR27179199	skeletal_muscle
poly_c_hvs1	16193	17	6674	0	4	SRR27179199	skeletal_muscle
poly_c_hvs1	16194	17	6429	0	2	SRR27179199	skeletal_muscle
poly_c_hvs1	16195	14	6501	0	0	SRR27179199	skeletal_muscle
rnr2_control	2000	26	7846	0	2	SRR27179199	skeletal_muscle
rnr2_control	2001	21	6444	0	3	SRR27179199	skeletal_muscle
rnr2_control	2002	11	6076	0	0	SRR27179199	skeletal_muscle
rnr2_control	2003	14	3633	0	0	SRR27179199	skeletal_muscle
rnr2_control	2004	10	3446	0	0	SRR27179199	skeletal_muscle
rnr2_control	2005	6	3790	0	0	SRR27179199	skeletal_muscle
rnr2_control	2006	6	5093	0	3	SRR27179199	skeletal_muscle
rnr2_control	2007	9	5941	0	0	SRR27179199	skeletal_muscle
rnr2_control	2008	9	7433	0	0	SRR27179199	skeletal_muscle
rnr2_control	2009	9	7603	0	5	SRR27179199	skeletal_muscle
rnr2_control	2010	9	7576	0	2	SRR27179199	skeletal_muscle
rnr2_control	2011	8	7619	0	0	SRR27179199	skeletal_muscle
rnr2_control	2012	10	7574	0	3	SRR27179199	skeletal_muscle
rnr2_control	2013	10	7525	0	0	SRR27179199	skeletal_muscle
rnr2_control	2014	10	7617	0	1	SRR27179199	skeletal_muscle
rnr2_control	2015	10	7606	0	0	SRR27179199	skeletal_muscle
co1_control	6000	10	6761	0	1	SRR27179199	skeletal_muscle
co1_control	6001	10	6675	0	2	SRR27179199	skeletal_muscle
co1_control	6002	10	6580	0	1	SRR27179199	skeletal_muscle
co1_control	6003	10	6657	0	0	SRR27179199	skeletal_muscle
co1_control	6004	10	6401	0	0	SRR27179199	skeletal_muscle
co1_control	6005	10	6415	0	1	SRR27179199	skeletal_muscle
co1_control	6006	10	5813	0	5	SRR27179199	skeletal_muscle
co1_control	6007	11	6416	0	2	SRR27179199	skeletal_muscle
co1_control	6008	12	6693	0	1	SRR27179199	skeletal_muscle
co1_control	6009	12	6329	0	0	SRR27179199	skeletal_muscle
co1_control	6010	10	5305	0	0	SRR27179199	skeletal_muscle
co1_control	6011	10	3638	0	0	SRR27179199	skeletal_muscle
co1_control	6012	9	6478	0	1	SRR27179199	skeletal_muscle
co1_control	6013	5	7298	0	2	SRR27179199	skeletal_muscle
co1_control	6014	5	7590	0	2	SRR27179199	skeletal_muscle
co1_control	6015	6	7587	0	1	SRR27179199	skeletal_muscle
poly_c_hvs2	303	1287	594	0	4	SRR27179111	skeletal_muscle
poly_c_hvs2	304	1266	608	1	0	SRR27179111	skeletal_muscle
poly_c_hvs2	305	1268	619	2	0	SRR27179111	skeletal_muscle
poly_c_hvs2	306	1264	628	1	0	SRR27179111	skeletal_muscle
poly_c_hvs2	307	1266	609	0	0	SRR27179111	skeletal_muscle
poly_c_hvs2	308	1262	581	0	0	SRR27179111	skeletal_muscle
poly_c_hvs2	309	1272	562	1	31	SRR27179111	skeletal_muscle
poly_c_hvs2	310	1409	340	33	55	SRR27179111	skeletal_muscle
poly_c_hvs2	311	1313	484	0	8	SRR27179111	skeletal_muscle
poly_c_hvs2	312	1308	569	0	1	SRR27179111	skeletal_muscle
poly_c_hvs2	313	1304	608	0	0	SRR27179111	skeletal_muscle
poly_c_hvs2	314	1308	623	0	0	SRR27179111	skeletal_muscle
poly_c_hvs2	315	1293	641	0	0	SRR27179111	skeletal_muscle
poly_c_hvs1	16180	16	7382	0	3	SRR27179111	skeletal_muscle
poly_c_hvs1	16181	15	7332	0	0	SRR27179111	skeletal_muscle
poly_c_hvs1	16182	15	7155	0	3	SRR27179111	skeletal_muscle
poly_c_hvs1	16183	14	7058	0	0	SRR27179111	skeletal_muscle
poly_c_hvs1	16184	16	7342	0	1	SRR27179111	skeletal_muscle
poly_c_hvs1	16185	15	7176	0	6	SRR27179111	skeletal_muscle
poly_c_hvs1	16186	15	7113	0	3	SRR27179111	skeletal_muscle
poly_c_hvs1	16187	15	7043	0	11	SRR27179111	skeletal_muscle
poly_c_hvs1	16188	15	6619	0	4	SRR27179111	skeletal_muscle
poly_c_hvs1	16189	13	6162	0	9	SRR27179111	skeletal_muscle
